route_id;route_type;stop_id;stop_name;stop_desc;Lat;Long;wheelchair_boarding;IDquartiere;SEZ2011;stopCode
57U;3;3576;MATTEOTTI;corso Bolzano,14;45.07012;7.665710000000001;2;1;12720000304;3576_57U
W15U;3;3576;MATTEOTTI;corso Bolzano,14;45.07012;7.665710000000001;2;1;12720000304;3576_W15U
101U;3;4;BRUNELLESCHI;C.FRANCIA / C. TELESIO;45.07486;7.62455;1;14;12720002041;4_101U
36U;3;4;BRUNELLESCHI;C.FRANCIA / C. TELESIO;45.07486;7.62455;1;14;12720002041;4_36U
W01U;3;4;BRUNELLESCHI;C.FRANCIA / C. TELESIO;45.07486;7.62455;1;14;12720002041;4_W01U
101U;3;63;MILLEFONTI;V.GENOVA / V.MILLEFONTI;45.02851;7.668010000000001;1;9;12720002288;63_101U
18U;3;63;MILLEFONTI;V.GENOVA / V.MILLEFONTI;45.02851;7.668010000000001;1;9;12720002288;63_18U
2014E;3;63;MILLEFONTI;V.GENOVA / V.MILLEFONTI;45.02851;7.668010000000001;1;9;12720002288;63_2014E
2073E;3;63;MILLEFONTI;V.GENOVA / V.MILLEFONTI;45.02851;7.668010000000001;1;9;12720002288;63_2073E
35U;3;63;MILLEFONTI;V.GENOVA / V.MILLEFONTI;45.02851;7.668010000000001;1;9;12720002288;63_35U
101U;3;854;RIETI NORD;CORSO FRANCIA N.436;45.07415;7.60837;1;14;12720002414;854_101U
33U;3;854;RIETI NORD;CORSO FRANCIA N.436;45.07415;7.60837;1;14;12720002414;854_33U
36U;3;854;RIETI NORD;CORSO FRANCIA N.436;45.07415;7.60837;1;14;12720002414;854_36U
101U;3;952;ALPIGNANO;CORSO FRANCIA / VIA ALPIGNANO;45.07592;7.65205;1;6;12720001306;952_101U
36U;3;952;ALPIGNANO;CORSO FRANCIA / VIA ALPIGNANO;45.07592;7.65205;1;6;12720001306;952_36U
65U;3;952;ALPIGNANO;CORSO FRANCIA / VIA ALPIGNANO;45.07592;7.65205;1;6;12720001306;952_65U
W01U;3;952;ALPIGNANO;CORSO FRANCIA / VIA ALPIGNANO;45.07592;7.65205;1;6;12720001306;952_W01U
101U;3;954;RACCONIGI;C.FRANCIA / C. SVIZZERA;45.07586;7.64916;1;6;12720001304;954_101U
36U;3;954;RACCONIGI;C.FRANCIA / C. SVIZZERA;45.07586;7.64916;1;6;12720001304;954_36U
65U;3;954;RACCONIGI;C.FRANCIA / C. SVIZZERA;45.07586;7.64916;1;6;12720001304;954_65U
W01U;3;954;RACCONIGI;C.FRANCIA / C. SVIZZERA;45.07586;7.64916;1;6;12720001304;954_W01U
101U;3;956;RIVOLI;C.FRANCIA / P.RIVOLI;45.07566;7.64428;1;6;12720001300;956_101U
36U;3;956;RIVOLI;C.FRANCIA / P.RIVOLI;45.07566;7.64428;1;6;12720001300;956_36U
W01U;3;956;RIVOLI;C.FRANCIA / P.RIVOLI;45.07566;7.64428;1;6;12720001300;956_W01U
101U;3;958;MONTE GRAPPA;C.FRANCIA / MONTE GRAPPA;45.07532;7.63595;1;14;12720001350;958_101U
36U;3;958;MONTE GRAPPA;C.FRANCIA / MONTE GRAPPA;45.07532;7.63595;1;14;12720001350;958_36U
W01U;3;958;MONTE GRAPPA;C.FRANCIA / MONTE GRAPPA;45.07532;7.63595;1;14;12720001350;958_W01U
101U;3;960;POZZO STRADA;C.FRANCIA N.260;45.075070000000004;7.6292800000000005;1;14;12720002050;960_101U
36U;3;960;POZZO STRADA;C.FRANCIA N.260;45.075070000000004;7.6292800000000005;1;14;12720002050;960_36U
W01U;3;960;POZZO STRADA;C.FRANCIA N.260;45.075070000000004;7.6292800000000005;1;14;12720002050;960_W01U
101U;3;962;MASSAUA NORD;CORSO FRANCIA / PIAZZA MASSAUA;45.07468;7.62055;2;14;12720002048;962_101U
36U;3;962;MASSAUA NORD;CORSO FRANCIA / PIAZZA MASSAUA;45.07468;7.62055;2;14;12720002048;962_36U
40U;3;962;MASSAUA NORD;CORSO FRANCIA / PIAZZA MASSAUA;45.07468;7.62055;2;14;12720002048;962_40U
W01U;3;962;MASSAUA NORD;CORSO FRANCIA / PIAZZA MASSAUA;45.07468;7.62055;2;14;12720002048;962_W01U
101U;3;964;MARCHE;CORSO FRANCIA / CORSO MARCHE;45.07437;7.61361;1;14;12720002414;964_101U
36U;3;964;MARCHE;CORSO FRANCIA / CORSO MARCHE;45.07437;7.61361;1;14;12720002414;964_36U
101U;3;1072;D'ACAJA;C.FRANCIA / V.PRINCIPI D'ACAJA;45.076370000000004;7.6667;1;5;12720000727;1072_101U
36U;3;1072;D'ACAJA;C.FRANCIA / V.PRINCIPI D'ACAJA;45.076370000000004;7.6667;1;5;12720000727;1072_36U
W01U;3;1072;D'ACAJA;C.FRANCIA / V.PRINCIPI D'ACAJA;45.076370000000004;7.6667;1;5;12720000727;1072_W01U
101U;3;12;POZZO STRADA;CORSO FRANCIA DOPO VIA POZZO STRADA;45.07486;7.629160000000001;1;13;12720003416;12_101U
36U;3;12;POZZO STRADA;CORSO FRANCIA DOPO VIA POZZO STRADA;45.07486;7.629160000000001;1;13;12720003416;12_36U
W01U;3;12;POZZO STRADA;CORSO FRANCIA DOPO VIA POZZO STRADA;45.07486;7.629160000000001;1;13;12720003416;12_W01U
101U;3;1298;XVIII DICEMBRE;PIAZZA XVIII DICEMBRE;45.07425;7.6681;1;1;12720000261;1298_101U
29U;3;1298;XVIII DICEMBRE;PIAZZA XVIII DICEMBRE;45.07425;7.6681;1;1;12720000261;1298_29U
3165E;3;1298;XVIII DICEMBRE;PIAZZA XVIII DICEMBRE;45.07425;7.6681;1;1;12720000261;1298_3165E
3329E;3;1298;XVIII DICEMBRE;PIAZZA XVIII DICEMBRE;45.07425;7.6681;1;1;12720000261;1298_3329E
36U;3;1298;XVIII DICEMBRE;PIAZZA XVIII DICEMBRE;45.07425;7.6681;1;1;12720000261;1298_36U
3991U;3;1298;XVIII DICEMBRE;PIAZZA XVIII DICEMBRE;45.07425;7.6681;1;1;12720000261;1298_3991U
59U;3;1298;XVIII DICEMBRE;PIAZZA XVIII DICEMBRE;45.07425;7.6681;1;1;12720000261;1298_59U
59BU;3;1298;XVIII DICEMBRE;PIAZZA XVIII DICEMBRE;45.07425;7.6681;1;1;12720000261;1298_59BU
71U;3;1298;XVIII DICEMBRE;PIAZZA XVIII DICEMBRE;45.07425;7.6681;1;1;12720000261;1298_71U
SF1U;3;1298;XVIII DICEMBRE;PIAZZA XVIII DICEMBRE;45.07425;7.6681;1;1;12720000261;1298_SF1U
W01U;3;1298;XVIII DICEMBRE;PIAZZA XVIII DICEMBRE;45.07425;7.6681;1;1;12720000261;1298_W01U
101U;3;13;RIVOLI;C.FRANCIA N. 149;45.07548;7.644480000000001;1;5;12720001364;13_101U
36U;3;13;RIVOLI;C.FRANCIA N. 149;45.07548;7.644480000000001;1;5;12720001364;13_36U
W01U;3;13;RIVOLI;C.FRANCIA N. 149;45.07548;7.644480000000001;1;5;12720001364;13_W01U
101U;3;1300;PORTA SUSA;CORSO BOLZANO FR. VIA GRATTONI;45.0716;7.66625;1;1;12720000294;1300_101U
57U;3;1300;PORTA SUSA;CORSO BOLZANO FR. VIA GRATTONI;45.0716;7.66625;1;1;12720000294;1300_57U
W15U;3;1300;PORTA SUSA;CORSO BOLZANO FR. VIA GRATTONI;45.0716;7.66625;1;1;12720000294;1300_W15U
101U;3;1564;STATUTO;P.STATUTO / C.S.MARTINO;45.07645;7.66902;1;1;12720000189;1564_101U
29U;3;1564;STATUTO;P.STATUTO / C.S.MARTINO;45.07645;7.66902;1;1;12720000189;1564_29U
36U;3;1564;STATUTO;P.STATUTO / C.S.MARTINO;45.07645;7.66902;1;1;12720000189;1564_36U
59U;3;1564;STATUTO;P.STATUTO / C.S.MARTINO;45.07645;7.66902;1;1;12720000189;1564_59U
59BU;3;1564;STATUTO;P.STATUTO / C.S.MARTINO;45.07645;7.66902;1;1;12720000189;1564_59BU
71U;3;1564;STATUTO;P.STATUTO / C.S.MARTINO;45.07645;7.66902;1;1;12720000189;1564_71U
SF1U;3;1564;STATUTO;P.STATUTO / C.S.MARTINO;45.07645;7.66902;1;1;12720000189;1564_SF1U
W01U;3;1564;STATUTO;P.STATUTO / C.S.MARTINO;45.07645;7.66902;1;1;12720000189;1564_W01U
101U;3;17;BERNINI;CORSO FRANCIA / PIAZZA BERNINI;45.07586;7.6548;1;5;12720001359;17_101U
36U;3;17;BERNINI;CORSO FRANCIA / PIAZZA BERNINI;45.07586;7.6548;1;5;12720001359;17_36U
65U;3;17;BERNINI;CORSO FRANCIA / PIAZZA BERNINI;45.07586;7.6548;1;5;12720001359;17_65U
W01U;3;17;BERNINI;CORSO FRANCIA / PIAZZA BERNINI;45.07586;7.6548;1;5;12720001359;17_W01U
101U;3;20;ALPIGNANO;CORSO FRANCIA / VIA SAFFI;45.075790000000005;7.65245;1;5;12720001357;20_101U
36U;3;20;ALPIGNANO;CORSO FRANCIA / VIA SAFFI;45.075790000000005;7.65245;1;5;12720001357;20_36U
65U;3;20;ALPIGNANO;CORSO FRANCIA / VIA SAFFI;45.075790000000005;7.65245;1;5;12720001357;20_65U
W01U;3;20;ALPIGNANO;CORSO FRANCIA / VIA SAFFI;45.075790000000005;7.65245;1;5;12720001357;20_W01U
101U;3;2006;DONATI;C.MATTEOTTI / V.DONATI;45.0683;7.66858;1;1;12720000307;2006_101U
55U;3;2006;DONATI;C.MATTEOTTI / V.DONATI;45.0683;7.66858;1;1;12720000307;2006_55U
57U;3;2006;DONATI;C.MATTEOTTI / V.DONATI;45.0683;7.66858;1;1;12720000307;2006_57U
101U;3;21;PALMIERI;C.FRANCIA / V.PALMIERI;45.07611;7.66061;1;5;12720000722;21_101U
36U;3;21;PALMIERI;C.FRANCIA / V.PALMIERI;45.07611;7.66061;1;5;12720000722;21_36U
W01U;3;21;PALMIERI;C.FRANCIA / V.PALMIERI;45.07611;7.66061;1;5;12720000722;21_W01U
101U;3;2654;MASSAUA OVEST;CORSO FRANCIA / PIAZZA MASSAUA;45.0744;7.61804;2;13;12720002386;2654_101U
36U;3;2654;MASSAUA OVEST;CORSO FRANCIA / PIAZZA MASSAUA;45.0744;7.61804;2;13;12720002386;2654_36U
101U;3;3;BRUNELLESCHI;C.FRANCIA DOPO C. PESCHIERA/C. BRUNELLESCHI;45.074670000000005;7.624560000000001;1;13;12720002061;3_101U
36U;3;3;BRUNELLESCHI;C.FRANCIA DOPO C. PESCHIERA/C. BRUNELLESCHI;45.074670000000005;7.624560000000001;1;13;12720002061;3_36U
W01U;3;3;BRUNELLESCHI;C.FRANCIA DOPO C. PESCHIERA/C. BRUNELLESCHI;45.074670000000005;7.624560000000001;1;13;12720002061;3_W01U
101U;3;3275;PORTA SUSA SUD;CORSO MATTEOTTI N. 55;45.06917;7.666060000000001;1;1;12720000306;3275_101U
55U;3;3275;PORTA SUSA SUD;CORSO MATTEOTTI N. 55;45.06917;7.666060000000001;1;1;12720000306;3275_55U
57U;3;3275;PORTA SUSA SUD;CORSO MATTEOTTI N. 55;45.06917;7.666060000000001;1;1;12720000306;3275_57U
W15U;3;3275;PORTA SUSA SUD;CORSO MATTEOTTI N. 55;45.06917;7.666060000000001;1;1;12720000306;3275_W15U
101U;3;3324;MASSAUA;CORSO FRANCIA N.309;45.07454;7.62138;1;13;12720002056;3324_101U
36U;3;3324;MASSAUA;CORSO FRANCIA N.309;45.07454;7.62138;1;13;12720002056;3324_36U
W01U;3;3324;MASSAUA;CORSO FRANCIA N.309;45.07454;7.62138;1;13;12720002056;3324_W01U
101U;3;342;VITT. EMANUELE II;C.G.FERRARIS / L.GO VITTORIO EMANUELE II;45.06627;7.67128;2;1;12720000315;342_101U
5U;3;342;VITT. EMANUELE II;C.G.FERRARIS / L.GO VITTORIO EMANUELE II;45.06627;7.67128;2;1;12720000315;342_5U
52U;3;342;VITT. EMANUELE II;C.G.FERRARIS / L.GO VITTORIO EMANUELE II;45.06627;7.67128;2;1;12720000315;342_52U
5BU;3;342;VITT. EMANUELE II;C.G.FERRARIS / L.GO VITTORIO EMANUELE II;45.06627;7.67128;2;1;12720000315;342_5BU
101U;3;5;EXILLES;C.FRANCIA/V.SAGRA DI S.MICHELE;45.07498;7.6318;1;13;12720002064;5_101U
36U;3;5;EXILLES;C.FRANCIA/V.SAGRA DI S.MICHELE;45.07498;7.6318;1;13;12720002064;5_36U
W01U;3;5;EXILLES;C.FRANCIA/V.SAGRA DI S.MICHELE;45.07498;7.6318;1;13;12720002064;5_W01U
101U;3;855;RIETI NORD;C.FRANCIA / V.RIETI;45.07405;7.60875;1;13;12720003502;855_101U
33U;3;855;RIETI NORD;C.FRANCIA / V.RIETI;45.07405;7.60875;1;13;12720003502;855_33U
36U;3;855;RIETI NORD;C.FRANCIA / V.RIETI;45.07405;7.60875;1;13;12720003502;855_36U
101U;3;9;RUBIANA;C.FRANCIA/V.RUBIANA;45.07528;7.63933;1;13;12720001376;9_101U
36U;3;9;RUBIANA;C.FRANCIA/V.RUBIANA;45.07528;7.63933;1;13;12720001376;9_36U
W01U;3;9;RUBIANA;C.FRANCIA/V.RUBIANA;45.07528;7.63933;1;13;12720001376;9_W01U
101U;3;955;RACCONIGI;C.FRANCIA / C.RACCONIGI;45.07564;7.64905;1;5;12720001355;955_101U
36U;3;955;RACCONIGI;C.FRANCIA / C.RACCONIGI;45.07564;7.64905;1;5;12720001355;955_36U
65U;3;955;RACCONIGI;C.FRANCIA / C.RACCONIGI;45.07564;7.64905;1;5;12720001355;955_65U
W01U;3;955;RACCONIGI;C.FRANCIA / C.RACCONIGI;45.07564;7.64905;1;5;12720001355;955_W01U
101U;3;959;MONTE GRAPPA;C.FRANCIA / C.MONTECUCCO;45.07512;7.63593;1;13;12720001373;959_101U
36U;3;959;MONTE GRAPPA;C.FRANCIA / C.MONTECUCCO;45.07512;7.63593;1;13;12720001373;959_36U
W01U;3;959;MONTE GRAPPA;C.FRANCIA / C.MONTECUCCO;45.07512;7.63593;1;13;12720001373;959_W01U
101U;3;965;MARCHE;C. FRANCIA N.339 A ANGOLO V. CHANOUX;45.07423;7.613510000000001;1;13;12720002385;965_101U
36U;3;965;MARCHE;C. FRANCIA N.339 A ANGOLO V. CHANOUX;45.07423;7.613510000000001;1;13;12720002385;965_36U
102U;3;3191;CIMITERO PARCO;VIA BERTANI - CIMITERO PARCO;45.032059999999994;7.604010000000001;1;23;12720002651;3191_102U
102U;3;3201;CAMPO 21;INTERNO CIMITERO PARCO CAMPO 21;45.03557;7.60175;1;23;12720002650;3201_102U
102U;3;3202;CAMPO 26;INTERNO CIMITERO PARCO CAMPO 26;45.03575;7.59969;1;23;12720002650;3202_102U
102U;3;3203;CAMPO 38;INTERNO CIMITERO PARCO CAMPO 38;45.036970000000004;7.59692;1;23;12720002650;3203_102U
102U;3;3204;CAMPO 47;INTERNO CIMITERO PARCO CAMPO 47;45.03689;7.5945;1;23;12720002650;3204_102U
102U;3;348;BERTANI;V. BERTANI/SVINCOLO C. ORBASSANO;45.033970000000004;7.60522;2;23;12720002651;348_102U
5BU;3;348;BERTANI;V. BERTANI/SVINCOLO C. ORBASSANO;45.033970000000004;7.60522;2;23;12720002651;348_5BU
74U;3;348;BERTANI;V. BERTANI/SVINCOLO C. ORBASSANO;45.033970000000004;7.60522;2;23;12720002651;348_74U
102U;3;3205;CAMPO DELLA MEMORIA;INTERNO CIMITERO PARCO CAMPO DELLA MEMORIA;45.03582;7.59541;1;23;12720002650;3205_102U
102U;3;3220;CAMPO 34;INTERNO CIMITERO PARCO CAMPO 34;45.0334;7.59565;1;23;12720002650;3220_102U
102U;3;3221;CAMPO 25;INTERNO CIMITERO PARCO CAMPO 25;45.03303;7.59855;1;23;12720002650;3221_102U
102U;3;3352;CAMPO 11;INTERNO CIMITERO PARCO FRONTE CAMPO 11;45.03228;7.59888;1;23;12720002650;3352_102U
1085E;3;1282;INPS;C.G.CESARE DOPO V.OXILIA;45.104820000000004;7.70172;1;19;12720003031;1282_1085E
22U;3;1282;INPS;C.G.CESARE DOPO V.OXILIA;45.104820000000004;7.70172;1;19;12720003031;1282_22U
24U;3;1282;INPS;C.G.CESARE DOPO V.OXILIA;45.104820000000004;7.70172;1;19;12720003031;1282_24U
3092E;3;1282;INPS;C.G.CESARE DOPO V.OXILIA;45.104820000000004;7.70172;1;19;12720003031;1282_3092E
3106E;3;1282;INPS;C.G.CESARE DOPO V.OXILIA;45.104820000000004;7.70172;1;19;12720003031;1282_3106E
3107E;3;1282;INPS;C.G.CESARE DOPO V.OXILIA;45.104820000000004;7.70172;1;19;12720003031;1282_3107E
3131E;3;1282;INPS;C.G.CESARE DOPO V.OXILIA;45.104820000000004;7.70172;1;19;12720003031;1282_3131E
3133E;3;1282;INPS;C.G.CESARE DOPO V.OXILIA;45.104820000000004;7.70172;1;19;12720003031;1282_3133E
3166E;3;1282;INPS;C.G.CESARE DOPO V.OXILIA;45.104820000000004;7.70172;1;19;12720003031;1282_3166E
3545E;3;1282;INPS;C.G.CESARE DOPO V.OXILIA;45.104820000000004;7.70172;1;19;12720003031;1282_3545E
50U;3;1282;INPS;C.G.CESARE DOPO V.OXILIA;45.104820000000004;7.70172;1;19;12720003031;1282_50U
5135E;3;1282;INPS;C.G.CESARE DOPO V.OXILIA;45.104820000000004;7.70172;1;19;12720003031;1282_5135E
1085E;3;1327;CENTRO COMMERCIALE;C. GIULIO CESARE / P.LE AUTOSTRADA;45.11766;7.7107399999999995;1;19;12720002549;1327_1085E
20U;3;1327;CENTRO COMMERCIALE;C. GIULIO CESARE / P.LE AUTOSTRADA;45.11766;7.7107399999999995;1;19;12720002549;1327_20U
1085E;3;300;SETTEMBRINI;C.ORBASSANO FRONTE C.SETTEMBRINI;45.03158;7.61453;1;23;12720002651;300_1085E
1510E;3;300;SETTEMBRINI;C.ORBASSANO FRONTE C.SETTEMBRINI;45.03158;7.61453;1;23;12720002651;300_1510E
1511E;3;300;SETTEMBRINI;C.ORBASSANO FRONTE C.SETTEMBRINI;45.03158;7.61453;1;23;12720002651;300_1511E
1514E;3;300;SETTEMBRINI;C.ORBASSANO FRONTE C.SETTEMBRINI;45.03158;7.61453;1;23;12720002651;300_1514E
38U;3;300;SETTEMBRINI;C.ORBASSANO FRONTE C.SETTEMBRINI;45.03158;7.61453;1;23;12720002651;300_38U
43U;3;300;SETTEMBRINI;C.ORBASSANO FRONTE C.SETTEMBRINI;45.03158;7.61453;1;23;12720002651;300_43U
5U;3;300;SETTEMBRINI;C.ORBASSANO FRONTE C.SETTEMBRINI;45.03158;7.61453;1;23;12720002651;300_5U
5BU;3;300;SETTEMBRINI;C.ORBASSANO FRONTE C.SETTEMBRINI;45.03158;7.61453;1;23;12720002651;300_5BU
1085E;3;310;OMERO;C.ORBASSANO / P.OMERO;45.03836;7.63007;1;12;12720002334;310_1085E
11U;3;310;OMERO;C.ORBASSANO / P.OMERO;45.03836;7.63007;1;12;12720002334;310_11U
5U;3;310;OMERO;C.ORBASSANO / P.OMERO;45.03836;7.63007;1;12;12720002334;310_5U
58U;3;310;OMERO;C.ORBASSANO / P.OMERO;45.03836;7.63007;1;12;12720002334;310_58U
5BU;3;310;OMERO;C.ORBASSANO / P.OMERO;45.03836;7.63007;1;12;12720002334;310_5BU
74U;3;310;OMERO;C.ORBASSANO / P.OMERO;45.03836;7.63007;1;12;12720002334;310_74U
S05U;3;310;OMERO;C.ORBASSANO / P.OMERO;45.03836;7.63007;1;12;12720002334;310_S05U
1085E;3;314;BOSTON;C.ORBASSANO / V.PISCINA;45.04241;7.638610000000001;2;11;12720002947;314_1085E
5U;3;314;BOSTON;C.ORBASSANO / V.PISCINA;45.04241;7.638610000000001;2;11;12720002947;314_5U
5BU;3;314;BOSTON;C.ORBASSANO / V.PISCINA;45.04241;7.638610000000001;2;11;12720002947;314_5BU
S05U;3;314;BOSTON;C.ORBASSANO / V.PISCINA;45.04241;7.638610000000001;2;11;12720002947;314_S05U
1085E;3;318;SANTA RITA SUD;C.ORBASSANO / V.MONTEZEMOLO;45.04612;7.64537;1;11;12720002698;318_1085E
11U;3;318;SANTA RITA SUD;C.ORBASSANO / V.MONTEZEMOLO;45.04612;7.64537;1;11;12720002698;318_11U
12U;3;318;SANTA RITA SUD;C.ORBASSANO / V.MONTEZEMOLO;45.04612;7.64537;1;11;12720002698;318_12U
22U;3;318;SANTA RITA SUD;C.ORBASSANO / V.MONTEZEMOLO;45.04612;7.64537;1;11;12720002698;318_22U
5U;3;318;SANTA RITA SUD;C.ORBASSANO / V.MONTEZEMOLO;45.04612;7.64537;1;11;12720002698;318_5U
55U;3;318;SANTA RITA SUD;C.ORBASSANO / V.MONTEZEMOLO;45.04612;7.64537;1;11;12720002698;318_55U
5BU;3;318;SANTA RITA SUD;C.ORBASSANO / V.MONTEZEMOLO;45.04612;7.64537;1;11;12720002698;318_5BU
S05U;3;318;SANTA RITA SUD;C.ORBASSANO / V.MONTEZEMOLO;45.04612;7.64537;1;11;12720002698;318_S05U
1085E;3;20365;TORINO (C.SO G.CESARE/LUNGO STURA LAZIO);;45.11351;7.70737;0;19;12720002558;20365_1085E
3106E;3;20365;TORINO (C.SO G.CESARE/LUNGO STURA LAZIO);;45.11351;7.70737;0;19;12720002558;20365_3106E
3107E;3;20365;TORINO (C.SO G.CESARE/LUNGO STURA LAZIO);;45.11351;7.70737;0;19;12720002558;20365_3107E
3131E;3;20365;TORINO (C.SO G.CESARE/LUNGO STURA LAZIO);;45.11351;7.70737;0;19;12720002558;20365_3131E
3166E;3;20365;TORINO (C.SO G.CESARE/LUNGO STURA LAZIO);;45.11351;7.70737;0;19;12720002558;20365_3166E
3545E;3;20365;TORINO (C.SO G.CESARE/LUNGO STURA LAZIO);;45.11351;7.70737;0;19;12720002558;20365_3545E
5135E;3;20365;TORINO (C.SO G.CESARE/LUNGO STURA LAZIO);;45.11351;7.70737;0;19;12720002558;20365_5135E
1085E;3;100;TOSCANA;C.POTENZA N.102/A;45.09583;7.65728;1;16;12720003380;100_1085E
2U;3;100;TOSCANA;C.POTENZA N.102/A;45.09583;7.65728;1;16;12720003380;100_2U
1085E;3;104;PIANEZZA;C.POTENZA DOPO V.PIANEZZA;45.091840000000005;7.65459;2;16;12720001943;104_1085E
2U;3;104;PIANEZZA;C.POTENZA DOPO V.PIANEZZA;45.091840000000005;7.65459;2;16;12720001943;104_2U
29U;3;104;PIANEZZA;C.POTENZA DOPO V.PIANEZZA;45.091840000000005;7.65459;2;16;12720001943;104_29U
1085E;3;106;REGINA MARGHERITA;C.POTENZA DOPO C.REGINA MARGHERITA;45.08807;7.6520600000000005;2;6;12720003264;106_1085E
2U;3;106;REGINA MARGHERITA;C.POTENZA DOPO C.REGINA MARGHERITA;45.08807;7.6520600000000005;2;6;12720003264;106_2U
29U;3;106;REGINA MARGHERITA;C.POTENZA DOPO C.REGINA MARGHERITA;45.08807;7.6520600000000005;2;6;12720003264;106_29U
1085E;3;112;FABRIZI;C.LECCE N.58;45.080220000000004;7.646789999999999;2;6;12720001279;112_1085E
2U;3;112;FABRIZI;C.LECCE N.58;45.080220000000004;7.646789999999999;2;6;12720001279;112_2U
22U;3;112;FABRIZI;C.LECCE N.58;45.080220000000004;7.646789999999999;2;6;12720001279;112_22U
1085E;3;117;RIVOLI SUD;C.TRAPANI PRIMA DI P.ZA RIVOLI;45.07489;7.64312;1;5;12720001389;117_1085E
2U;3;117;RIVOLI SUD;C.TRAPANI PRIMA DI P.ZA RIVOLI;45.07489;7.64312;1;5;12720001389;117_2U
22U;3;117;RIVOLI SUD;C.TRAPANI PRIMA DI P.ZA RIVOLI;45.07489;7.64312;1;5;12720001389;117_22U
1085E;3;121;PESCHIERA;C.TRAPANI / C.PESCHIERA;45.06839;7.63829;1;4;12720001511;121_1085E
2U;3;121;PESCHIERA;C.TRAPANI / C.PESCHIERA;45.06839;7.63829;1;4;12720001511;121_2U
1085E;3;123;MONGINEVRO;C.TRAPANI / V.MONGINEVRO;45.06483;7.63675;1;4;12720001523;123_1085E
2U;3;123;MONGINEVRO;C.TRAPANI / V.MONGINEVRO;45.06483;7.63675;1;4;12720001523;123_2U
1085E;3;129;MONFALCONE;C.SIRACUSA / V.MONFALCONE;45.05238;7.6347;1;11;12720002936;129_1085E
2U;3;129;MONFALCONE;C.SIRACUSA / V.MONFALCONE;45.05238;7.6347;1;11;12720002936;129_2U
1085E;3;133;FILADELFIA;C.SIRACUSA / V.FILADELFIA;45.046209999999995;7.634360000000001;1;11;12720002717;133_1085E
2U;3;133;FILADELFIA;C.SIRACUSA / V.FILADELFIA;45.046209999999995;7.634360000000001;1;11;12720002717;133_2U
1085E;3;135;PITAGORA NORD;C.SIRACUSA N.165;45.04137;7.6340699999999995;1;11;12720002333;135_1085E
2U;3;135;PITAGORA NORD;C.SIRACUSA N.165;45.04137;7.6340699999999995;1;11;12720002333;135_2U
1085E;3;164;SAORGIO;C.GROSSETO N.225;45.10478;7.66875;1;16;12720001874;164_1085E
2U;3;164;SAORGIO;C.GROSSETO N.225;45.10478;7.66875;1;16;12720001874;164_2U
22U;3;164;SAORGIO;C.GROSSETO N.225;45.10478;7.66875;1;16;12720001874;164_22U
60U;3;164;SAORGIO;C.GROSSETO N.225;45.10478;7.66875;1;16;12720001874;164_60U
75U;3;164;SAORGIO;C.GROSSETO N.225;45.10478;7.66875;1;16;12720001874;164_75U
1085E;3;299;SETTEMBRINI;C.ORBASSANO / C.SETTEMBRINI;45.03105;7.6123899999999995;1;23;12720002646;299_1085E
1510E;3;299;SETTEMBRINI;C.ORBASSANO / C.SETTEMBRINI;45.03105;7.6123899999999995;1;23;12720002646;299_1510E
1511E;3;299;SETTEMBRINI;C.ORBASSANO / C.SETTEMBRINI;45.03105;7.6123899999999995;1;23;12720002646;299_1511E
1514E;3;299;SETTEMBRINI;C.ORBASSANO / C.SETTEMBRINI;45.03105;7.6123899999999995;1;23;12720002646;299_1514E
38U;3;299;SETTEMBRINI;C.ORBASSANO / C.SETTEMBRINI;45.03105;7.6123899999999995;1;23;12720002646;299_38U
43U;3;299;SETTEMBRINI;C.ORBASSANO / C.SETTEMBRINI;45.03105;7.6123899999999995;1;23;12720002646;299_43U
5U;3;299;SETTEMBRINI;C.ORBASSANO / C.SETTEMBRINI;45.03105;7.6123899999999995;1;23;12720002646;299_5U
71U;3;299;SETTEMBRINI;C.ORBASSANO / C.SETTEMBRINI;45.03105;7.6123899999999995;1;23;12720002646;299_71U
1085E;3;309;OMERO;C.ORBASSANO N.293;45.03826;7.63064;1;12;12720002336;309_1085E
11U;3;309;OMERO;C.ORBASSANO N.293;45.03826;7.63064;1;12;12720002336;309_11U
5U;3;309;OMERO;C.ORBASSANO N.293;45.03826;7.63064;1;12;12720002336;309_5U
58U;3;309;OMERO;C.ORBASSANO N.293;45.03826;7.63064;1;12;12720002336;309_58U
5BU;3;309;OMERO;C.ORBASSANO N.293;45.03826;7.63064;1;12;12720002336;309_5BU
74U;3;309;OMERO;C.ORBASSANO N.293;45.03826;7.63064;1;12;12720002336;309_74U
S05U;3;309;OMERO;C.ORBASSANO N.293;45.03826;7.63064;1;12;12720002336;309_S05U
1085E;3;88;CHIESA SALUTE;C.GROSSETO N.115;45.10427;7.680860000000001;2;17;12720001821;88_1085E
2U;3;88;CHIESA SALUTE;C.GROSSETO N.115;45.10427;7.680860000000001;2;17;12720001821;88_2U
22U;3;88;CHIESA SALUTE;C.GROSSETO N.115;45.10427;7.680860000000001;2;17;12720001821;88_22U
3106E;3;88;CHIESA SALUTE;C.GROSSETO N.115;45.10427;7.680860000000001;2;17;12720001821;88_3106E
3545E;3;88;CHIESA SALUTE;C.GROSSETO N.115;45.10427;7.680860000000001;2;17;12720001821;88_3545E
