codiceIsil;denominazioni.ufficiale;ente;indirizzo.via-piazza;tipologia-amministrativa;tipologia-funzionale;accesso.portatori-handicap;accesso.riservato;comune;position_label;Lat;Long
IT-RM1478;Biblioteca dell'Accademia di belle arti;Ministero dell'istruzione dell'università e della ricerca. Accademia di Belle Arti di Roma;Via di Ripetta 222;Presidenza del consiglio dei ministri e ministeri;Istituto di insegnamento superiore;;False;Roma;254;41,9075569;12,4758531
IT-RM1480;Biblioteca del Centro italiano di formazione europea - CIFE;;Salita de' Crescenzi 26;NON SPECIFICATA;NON SPECIFICATA;;;Roma;255;41,8990093;12,475953
IT-RM1482;Biblioteca Pio XII dell'Università degli studi Europea- Ateneo pontificio Regina apostolorum;Legionari di Cristo;Via degli Aldobrandeschi 190;Accademie, associazioni, fondazioni, istituti, societa' (privati);Importante non specializzata;True;;Roma;256;41,8775042;12,3953959
IT-RM1483;Biblioteca del Convento S. Giacomo alla Lungara;;Lungotevere della Farnesina 12;NON SPECIFICATA;NON SPECIFICATA;;;Roma;257;41,8951528;12,4660603
IT-RM1484;Biblioteca della Università degli Studi Internazionali di Roma - UNINT;Università degli Studi Internazionali di Roma UNINT;Via Cristoforo Colombo, 200;Universita' non statali;Istituto di insegnamento superiore;;;Roma;258;41,8611721;12,4976541
IT-RM1485;Biblioteca Europea;Comune di Roma - Istituzione Biblioteche di Roma;Via Savoia 15 (presso l'edificio del Goethe Institut);Comune;Pubblica;True;False;Roma;259;41,913301;12,499443
IT-RM1486;Biblioteca della Casa della memoria e della storia;Comune di Roma - Istituzione Biblioteche di Roma;Via S. Francesco di Sales 5;Comune;Pubblica;False;False;Roma;260;41,8944903;12,4645197
IT-RM1488;Biblioteca comunale;Comune di Castelnuovo di Porto;Piazzale delle Terrazze;Comune;Pubblica;;False;Roma;261;42,105053;12,5791578
IT-RM1490;Biblioteca EurISPES;;Largo Arenula 34;NON SPECIFICATA;NON SPECIFICATA;;;Roma;262;41,8948517;12,4761623
IT-RM1494;Biblioteca Statuario;Parrocchia S. Ignazio di Antiochia;Via Squillace 3;Enti ecclesiastici;Pubblica;True;False;Roma;263;41,8327525;12,5549666
IT-RM1495;Biblioteca comunale Marcantonio Sabellico;Comune di Vicovaro;Via delle scuole 1;Comune;Pubblica;True;False;Roma;264;42,0145733;12,8917751
IT-RM1496;Biblioteca Orseri Per la pace;;Piazza S. Maria in Trastevere 23;NON SPECIFICATA;NON SPECIFICATA;;;Roma;265;41,8893948;12,4709771
IT-RM1499;"Biblioteca comunale per ragazzi ""Casa di Pia""";Comune di Frascati;Via Rapini;Comune;Pubblica;True;False;Roma;266;41,8081445883007;12,6838267988113
IT-RM1500;Punto di prestito Ariccia;;Corso Garibaldi 2;NON SPECIFICATA;NON SPECIFICATA;;;Roma;267;41,7211832;12,6723971
IT-RM1501;Biblioteca del Circolo didattico Pinocchio;;Via cardinal F. Chigi 2;NON SPECIFICATA;NON SPECIFICATA;;;Roma;268;41,722532;12,674471
IT-RM1502;Consorzio per il Sistema bibliotecario Castelli Romani;Comune di Genzano di Roma;Viale Mazzini 12;Comune;Pubblica;True;;Roma;269;41,7124199;12,690449
IT-RM1503;Biblioteca comunale Giovanni Cena;Comune di Rocca Priora;Piazza Giovanni Cena 3;Comune;Pubblica;True;False;Roma;270;41,7958696;12,8062454999999
IT-RM1504;Punto di prestito Castel Gandolfo;;Piazza della Libertà 7;NON SPECIFICATA;NON SPECIFICATA;;;Roma;271;41,7467503;12,6504778
IT-RM1505;Biblioteca scolastica - Istituto comprensivo Don Lorenzo Milani;Ministero dell'istruzione, dell'università e della ricerca. Istituto comprensivo don Lorenzo Milani;Via Costagrande 18/c;Presidenza del consiglio dei ministri e ministeri;Scolastica;;True;Roma;272;41,8161632;12,7181946
IT-RM1506;Biblioteca comunale Albio Tibullo;Comune di Gallicano nel Lazio;Piazza della Rocca, 30;Comune;Pubblica;True;False;Roma;273;41,871668;12,819613
IT-RM1507;Biblioteca comunale Marco Mastrofini;Comune di Monte Compatri;Via degli Annibaldeschi;Comune;Pubblica;True;False;Roma;274;41,8093563;12,7379635
IT-RM1508;Punto di prestito Nemi;Comune di Nemi;Corso Vittorio Emanuele;Comune;Pubblica;;;Roma;275;41,7197613;12,7143192
IT-RM1509;Biblioteca di Villa Mondragone dell'Università degli studi di Tor Vergata;;Via Frascati 51;NON SPECIFICATA;NON SPECIFICATA;;;Roma;276;41,8140204;12,691909
IT-RM1510;Biblioteca comunale di Marino. Sede di Santa Maria delle Mole;Comune di Marino;Piazza P. Togliatti;Comune;Pubblica;True;False;Roma;277;41,7728683133174;12,6005404496682
IT-RM1512;Biblioteca Casa del Parco;Istituzione delle Biblioteche;Via della Pineta Sacchetti 78 ;Comune;Pubblica;False;False;Roma;278;41,9104037;12,4243619
IT-RM1513;Istituto nazionale di geofisica e vulcanologia;;Via di Vigna Murata 605;NON SPECIFICATA;NON SPECIFICATA;;;Roma;279;41,827309;12,5157146
IT-RM1519;Biblioteca del Circolo didattico di Frascati;Ministero dell'istruzione, dell'università e della ricerca;Via don Bosco;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;280;41,8075989;12,6751496
IT-RM1520;Biblioteca dell'Istituto comprensivo statale Giuseppe Garibaldi;Ministero dell'istruzione, dell'università e della ricerca;Via dell'acqua Santa;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;281;41,8246903;12,9768506
IT-RM1521;Biblioteca dell'Istituto professionale di Stato per i servizi commerciali ed il turismo Nicola Garrone;Ministero dell'istruzione, dell'università e della ricerca;Via della Stella 7;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;282;41,7240366;12,6630448
IT-RM1523;Biblioteca dell'Istituto tecnico Michele Amari;Ministero dell'istruzione, dell'università e della ricerca;Via Romana 11;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;283;41,7798867;12,6372057
IT-RM1524;Biblioteca dell'Istituto di istruzione superiore Sandro Pertini;Ministero dell'istruzione, dell'università e della ricerca;Via Napoli;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;284;41,7000666;12,683509
IT-RM1525;Bibloteca dell'Istituto statale d'arte Paolo Mercuri;Ministero dell'istruzione, dell'università e della ricerca;Corso Vittorio Colonna 53;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;285;41,7698036;12,6585277
IT-RM1526;Biblioteca dell'Istituto comprensivo statale via Niobe;Ministero dell'istruzione, dell'università e della ricerca;Via Niobe 52;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;286;41,8221229;12,6153702
IT-RM1527;Biblioteca dell'Istituto di istruzione superiore Bertrand Russell. Sede Pitagora;Ministero dell'istruzione, dell'università e della ricerca;Via Tuscolana 388;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;287;41,8744196;12,5291391
IT-RM1528;Biblioteca del Liceo scientifico Tullio Levi Civita;Ministero dell'istruzione, dell'università e della ricerca;Via Aquilonia 30;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;288;41,8919239;12,5498605
IT-RM1531;Biblioteca dell'Istituto di istruzione superiore Sibilla Aleramo;Ministero dell'istruzione, dell'università e della ricerca;Via S. Cannizzaro 16;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;289;41,9278675;12,5747215
IT-RM1532;Biblioteca del Liceo classico Virgilio;Ministero dell'istruzione, dell'università e della ricerca;Via Giulia 38;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;290;41,8966002;12,4677776
IT-RM1533;Biblioteca del Liceo ginnasio E. Montale;Ministero dell'istruzione, dell'università e della ricerca;Via di Bravetta 545;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;291;41,8722349;12,4225504
IT-RM1534;Biblioteca del 120° Circolo didattico Gandhi;Ministero dell'istruzione, dell'università e della ricerca;Via Corinaldo 41;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;292;41,9377952;12,5853756
IT-RM1535;Biblioteca del Liceo ginnasio statale Pilo Albertelli;Ministero dell'istruzione, dell'università e della ricerca;Via Manin 72;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;293;41,8984334;12,4986273
IT-RM1536;Biblioteca dell'ITIS Blaise Pascal;Ministero dell'istruzione, dell'università e della ricerca;Via Brembio 97;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;294;41,9951626;12,4883595
IT-RM1537;Biblioteca SMS via della Maratona;Ministero dell'istruzione, dell'università e della ricerca;Via della Maratona 23;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;295;41,944218;12,4590896
IT-RM1538;Biblioteca dell'Istituto comprensivo Largo Castelseprio;;Largo Castelseprio 9;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;296;41,9914368;12,4795413
IT-RM1539;Biblioteca dell'Istituto comprensivo Castelseprio - Plesso Grottarossa;Ministero dell'istruzione, dell'università e della ricerca;Via Grottarossa;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;297;41,9724197;12,4392017
IT-RM1540;Biblioteca III CD Don L. Milani;Ministero dell'istruzione, dell'università e della ricerca;Via C.A. Dalla Chiesa;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;298;41,6303277366224;12,4523162841797
IT-RM1541;Biblioteca dell'Istituto comprensivo Enrico Pestalozzi;;Via Gran Bretagna 35/v;NON SPECIFICATA;NON SPECIFICATA;;;Roma;299;41,9311808;12,4746433
IT-RM1543;Biblioteca dell'Istituto comprensivo fratelli Bandiera;Ministero dell'istruzione, dell'università e della ricerca;Via fratelli Bandiera;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;300;41,6639289;12,4991243
IT-RM1544;Biblioteca dell'Istituto di istruzione superiore Emilio Cavazza;Ministero dell'istruzione, dell'università e della ricerca;Largo Brodolini;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;301;41,6573719;12,4990962
IT-RM1545;Biblioteca del 196. Circolo didattico Walt Disney;Ministero dell'istruzione, dell'università e della ricerca;Via C. Perrazzi;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;302;41,9567087;12,5256938
IT-RM1546;Biblioteca della Scuola media Luigi Settembrini;Ministero dell'istruzione, dell'università e della ricerca;Via Sebenico 1;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;303;41,9181499;12,5066078
IT-RM1547;Biblioteca del 25° Circolo didattico Vespucci;Ministero dell'istruzione, dell'università e della ricerca;Via delle Acacie 56;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;304;41,8883014;12,5688147
IT-RM1548;Biblioteca del 184° Circolo didattico Oscar Romero;Ministero dell'istruzione, dell'università e della ricerca;Via Calimera 133;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;305;41,8866698;12,6200809
IT-RM1550;Biblioteca della Scuola media Viale Santi;Ministero dell'istruzione, dell'università e della ricerca;Viale Santi 31;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;306;41,9131028;12,5681526
IT-RM1551;Biblioteca dell'Istituto superiore per l'informatica Von Neumann;Ministero dell'istruzione, dell'università e della ricerca;Via Pollenza 115;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;307;41,9457251;12,5780407
IT-RM1552;Biblioteca dell'Istituto comprensivo Casal Bianco;Ministero dell'istruzione, dell'università e della ricerca;Via Casal Bianco 140;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;308;41,9416599;12,6289264
IT-RM1565;Biblioteca Valerio Ceccarelli;Ministero dell'istruzione, dell'università e della ricerca;Capo Palinuto 62;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;309;41,7359347;12,2864454
IT-RM1566;Archivio generale dell'Ordine dei Servi di Maria;;Viale Trenta Aprile 6;NON SPECIFICATA;NON SPECIFICATA;;;Roma;310;41,886592;12,46405
IT-RM1567;Biblioteca scolastica dell'Istituto tecnico per il turismo Cristoforo Colombo;Ministero dell'istruzione, dell'università e della ricerca;Via Panisperna 255;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;311;41,8961561;12,489615
IT-RM1568;Biblioteca del Liceo classico Platone, sezione dell'IISS Via delle Sette Chiese;Ministero dell'istruzione, dell'università e della ricerca;Via Nistri 11;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;312;41,8538085;12,4700389
IT-RM1569;Biblioteca dell'Istituto comprensivo Giuseppe Montezemolo;Ministero dell'istruzione, dell'università e della ricerca;Via A. Di Bonaiuto 16;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;313;41,8279366;12,4907243
IT-RM1570;Biblioteca dell'Istituto d'Istruzione Superiore Federico Caffè;Ministero dell'istruzione, dell'università e della ricerca;Viale di Villa Pamphili 86;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;314;41,8806408;12,4565173
IT-RM1580;Biblioteca del Liceo scientifico Farnesina;Ministero dell'istruzione, dell'università e della ricerca;Via dei Giochi Istmici 54;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;315;41,94624;12,462074
IT-RM1581;Biblioteca dell'Istituto tecnico commerciale Piero Calamandrei;Ministero dell'istruzione, dell'università e della ricerca;Via C. Emery 97;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;316;41,9798982;12,4940471
IT-RM1582;Biblioteca Olga Apicella Gerratana dell'Istituto tecnico industriale E. Fermi;Ministero dell'istruzione, dell'università e della ricerca;Via Trionfale 8737;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;317;41,9400527;12,4235
IT-RM1583;Biblioteca scolastica dell'Istituto magistrale statale Galesio Caetani;Ministero dell'istruzione, dell'università e della ricerca;Viale Mazzini 36;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;318;41,9167459;12,4649403
IT-RM1584;Biblioteca del Liceo classico Anco Marzio;Ministero dell'istruzione, dell'università e della ricerca;Via Capo Palinuro 72;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;319;41,7377523;12,2874958
IT-RM1585;Biblioteca dell'Istituto tecnico commerciale Magellano;Ministero dell'istruzione, dell'università e della ricerca;Via A. da Garessio 109;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;320;41,7856603;12,3540301
IT-RM1586;Biblioteca dell'Istituto di istruzione secondaria superiore Carlo Urbani;Ministero dell'istruzione, dell'università e della ricerca;Via dell'Idroscalo 88;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;321;41,7400506;12,2549992
IT-RM1587;Biblioteca dell'Istituto comprensivo di Via Beschi;Ministero dell'istruzione, dell'università e della ricerca;Via C. Beschi 12;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;322;41,7846143;12,3657331
IT-RM1588;Biblioteca dell'Istituto comprensivo Giovanni Paolo II;Ministero dell'istruzione, dell'università e della ricerca;Viale A. Ruspoli 80;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;323;41,7863288;12,3449086
IT-RM1589;Biblioteca della Scuola media Antonio Vivaldi;Ministero dell'istruzione, dell'università e della ricerca;Via Mar Rosso 68;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;324;41,7348242;12,2956884
IT-RM1590;Biblioteca della Scuola elementare G.E. Garrone;Ministero dell'istruzione, dell'università e della ricerca;Corso duca di Genova 137;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;325;41,7334954;12,2727796
IT-RM1591;Biblioteca dell'Istituto comprensivo Internazionale Parini;Ministero dell'istruzione, dell'università e della ricerca;Via delle Azzorre 314;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;326;41,7405703;12,2689271
IT-RM1592;Biblioteca dell'Istituto comprensivo Fanelli - Marini;Ministero dell'istruzione, dell'università e della ricerca;Via P. Ducati 9;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;327;41,7610771;12,3028345
IT-RM1593;Biblioteca della Scuola media Caio Duilio;Ministero dell'istruzione, dell'università e della ricerca;Viale Vega 91;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;328;41,7258226;12,2951912
IT-RM1594;Biblioteca scolastica del Liceo scientifico statale Labriola;Ministero dell'istruzione, dell'università e della ricerca;Via Capo Sperone 20;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;329;41,7406058;12,2877813
IT-RM1595;Biblioteca del Liceo scientifico Enriques;Ministero dell'istruzione, dell'università e della ricerca;Via F. Paolini 196;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;330;41,737757;12,2908733
IT-RM1599;Biblioteca Niccolò Macchiavelli;Ministero dell'istruzione, dell'università e della ricerca;Piazza Indipendenza 7;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;331;41,9043734;12,5031271
IT-RM1600;Biblioteca del Liceo scientifico Edoardo Amaldi;Ministero dell'istruzione, dell'università e della ricerca;Via D. Parasacchi 21;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;332;41,8669246;12,6324306
IT-RM1602;Biblioteca dell'Istituto professionale per i servizi alberghieri e della ristorazione Amerigo Vespucci;Ministero dell'istruzione, dell'università e della ricerca;Via Facchinetti 42;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;333;41,9077664;12,547568
IT-RM1603;Biblioteca dell'Istituto comprensivo di Via Puglie;Ministero dell'istruzione, dell'università e della ricerca;Via Puglie 6;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;334;41,910064;12,4953078
IT-RM1604;Biblioteca del Liceo artistico statale Giorgio De Chirico;Ministero dell'istruzione, dell'università e della ricerca;Via C. Ferrini 61;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;335;41,8589801;12,5732487
IT-RM1606;Biblioteca di Scienze Documentarie, Linguistico-Filologiche e Geografiche dell'Università degli studi di Roma La Sapienza – Punto di servizio Scienze del libro e del documento;Università degli studi di Roma La Sapienza. Dipartimento di Scienze documentarie, linguistico-filologiche e geografiche;Viale Regina Elena 295;Universita' statali;Istituto di insegnamento superiore;True;False;Roma;336;41,9051294;12,5164714
IT-RM1607;"Biblioteca di area delle arti. Sezione Spettacolo ""Lino Miccichè"". Università degli studi Roma Tre";Università degli studi Roma Tre;Via Ostiense 139;Universita' statali;Istituto di insegnamento superiore;True;False;Roma;337;41,863542;12,478996
IT-RM1608;Biblioteca di area giuridica. Università degli studi Roma Tre;Università degli studi Roma Tre;Via Ostiense 161/163 ;Universita' statali;Istituto di insegnamento superiore;True;False;Roma;338;41,8626607;12,4789622
IT-RM1609;Biblioteca di area di studi politici. Università degli studi Roma Tre;Università degli studi Roma Tre;Via G. Chiabrera,199;Universita' statali;Istituto di insegnamento superiore;;False;Roma;339;41,854251;12,4793904
IT-RM1619;Biblioteca Mediocredito Centrale;;Viale America, 351;NON SPECIFICATA;NON SPECIFICATA;;True;Roma;340;41,8285599;12,4721502
IT-RM1621;Biblioteca del Pontificio seminario lombardo Santi Ambrogio e Carlo;Pontificio Seminario Lombardo Santi Ambrogio e Carlo;piazza Santa Maria Maggiore, 5;Enti ecclesiastici;Importante non specializzata;True;False;Roma;341;41,8972814;12,4994503
IT-RM1622;Frohring Library, John Cabot University;Frohring Library, John Cabot University di Roma;Via della Lungara 233;Universita' non statali;Istituto di insegnamento superiore;;;Roma;342;41,8926158;12,4673641
IT-RM1624;Biblioteca del Centro di documentazione Associazione scienza & vita;Associazione Scienza & Vita;Lungotevere dei Vallati, 10;Enti ecclesiastici;Importante non specializzata;False;False;Roma;343;41,8924081;12,471815
IT-RM1625;Biblioteca della Fondazione Internazionale Nova Spes;;Piazza Adriana, 15;NON SPECIFICATA;NON SPECIFICATA;;;Roma;344;41,9052746;12,4658972
IT-RM1626;Biblioteca dell'IPSEMA - Istituto di Previdenza del Settore Marittimo;;Via S. Nicola da Tolentino, 5;NON SPECIFICATA;NON SPECIFICATA;;;Roma;345;41,9054223;12,4923457
IT-RM1627;Biblioteca Coop Laurentina;Unicoop Tirreno sc;Via Laurentina, 748;Accademie, associazioni, fondazioni, istituti, societa' (privati);Pubblica;True;False;Roma;346;41,8081504;12,4841819
IT-RM1628;Archivio della Pontificia Università Gregoriana;;Piazza della Pilotta, 4;NON SPECIFICATA;NON SPECIFICATA;;;Roma;347;41,8990006;12,4843464
IT-RM1630;Biblioteca del Collegio Diocesano Redemptoris Mater;;Via Tenuta della Maglianella 88;NON SPECIFICATA;NON SPECIFICATA;;;Roma;348;41,8954191;12,3738135
IT-RM1632;Biblioteca della scuola secondaria statale di primo grado Alessandro Magno;Ministero dell'istruzione, dell'università e della ricerca;Via Stesicoro, 115;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;349;41,7615746;12,3698165
IT-RM1634;Biblioteca diocesana Eboracense - cardinal Stuart Duca di York;Diocesi di Frascati;piazza del Gesù;Enti ecclesiastici;Importante non specializzata;True;False;Roma;350;41,8062042;12,6804299
IT-RM1635;Archivio dell'Abbazia di San Paolo fuori le mura;;Via Ostiense 186;NON SPECIFICATA;NON SPECIFICATA;;;Roma;351;41,8574203;12,4775791
IT-RM1637;Biblioteca del Fondo Edifici di Culto;Ministero dell'Interno. Direzione Centrale per l'Amministrazione del Fondo Edifici di Culto;Via del Viminale 1 ;Presidenza del consiglio dei ministri e ministeri;NON SPECIFICATA;;;Roma;352;41,9013933;12,4975912
IT-RM1638;Biblioteca del Circolo didattico Eduardo De Filippo;;Via Lamarmora, 35;NON SPECIFICATA;NON SPECIFICATA;;;Roma;353;41,9998179;12,726297
IT-RM1639;Biblioteca dell'Istituto comprensivo E. De Filippo;;Via Monte Bianco snc;NON SPECIFICATA;NON SPECIFICATA;;;Roma;354;41,981505;12,61833
IT-RM1641;Biblioteca della scuola media statale Giovanni XXIII;Ministero dell'istruzione, dell'università e della ricerca. Istituto comprensivo Giovanni XXIII;Via Garibaldi s.n.c.;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;355;41,9628327238272;12,7607528335907
IT-RM1642;Biblioteca dell'Istituto tecnico commerciale per geometri e turismo Leonardo Pisano;;Via Vittorio De Sica s.n.c.;NON SPECIFICATA;NON SPECIFICATA;;;Roma;356;41,958666;12,710794
IT-RM1644;Biblioteca dell'Istituto comprensivo Leonardo da Vinci;;Via Douhet, 6;NON SPECIFICATA;NON SPECIFICATA;;;Roma;357;42,0000356;12,726943
IT-RM1645;Biblioteca del 125 Circolo didattico Castelverde;;Via Città S. Angelo, 31;NON SPECIFICATA;NON SPECIFICATA;;;Roma;358;41,9096218;12,7015121
IT-RM1646;Biblioteca dell'Istituto tecnico industriale Giovanni XXIII;;Via di Tor Sapienza, 160;NON SPECIFICATA;NON SPECIFICATA;;;Roma;359;41,8974502;12,5914459
IT-RM1647;Biblioteca del Castello della Cecchignola;;Vicolo della Cecchignoletta, 14;NON SPECIFICATA;NON SPECIFICATA;;;Roma;360;41,8162843;12,5106820999999
IT-RM1652;Archivio del Monastero di Santa Croce in Gerusalemme;;Piazza S. Croce in Gerusalemme 12;NON SPECIFICATA;NON SPECIFICATA;;;Roma;361;41,8891427;12,5140517
IT-RM1654;Biblioteca dell'Istituto Internazionale di istruzione Giovanni Paolo II;;Corso Duca di Genova, 157;NON SPECIFICATA;NON SPECIFICATA;;;Roma;362;41,7341743;12,2706197
IT-RM1655;Biblioteca comunale;Comune di Formello;Piazza San Lorenzo 3;Comune;Pubblica;;False;Roma;363;42,08006;12,4008200000001
IT-RM1656;Biblioteca del Ministero dello sviluppo economico - Interesse storico;;Via Veneto 33;NON SPECIFICATA;NON SPECIFICATA;;;Roma;364;41,9055757;12,4882068
IT-RM1657;Biblioteca dell'Agenzia Nazionale per il Turismo - E.N.I.T.;;Via Marghera, 2;NON SPECIFICATA;NON SPECIFICATA;;;Roma;365;41,9027075;12,5039614
IT-RM1659;Archivio centrale dello Stato;Ministero dei beni e delle attività culturali e del turismo. Archivio centrale dello Stato;Piazzale degli Archivi 40;Direzione generale Archivi;NON SPECIFICATA;;;Roma;366;41,828677;12,47525
IT-RM1662;Biblioteca del Centro studi Lucio Colletti;;Via S. Cipriano 28;NON SPECIFICATA;NON SPECIFICATA;;;Roma;367;41,914241;12,43826
IT-RM1664;Biblioteca comunale;;Piazza Giovanni XXIII;NON SPECIFICATA;NON SPECIFICATA;;;Roma;368;42,204786;12,3997432
IT-RM1665;Scaffale d'arte Palaexpo;;Via Nazionale 194;NON SPECIFICATA;NON SPECIFICATA;;;Roma;369;41,898946;12,490458
IT-RM1668;Biblioteca diocesana di Palestrina;Diocesi di Palestrina;via Porta San Martino, 3;Enti ecclesiastici;Importante non specializzata;True;False;Roma;370;41,7910097;12,8238155
IT-RM1669;Biblioteca diocesana San Bonaventura;Diocesi di Albano;Piazza Vescovile, 11;Enti ecclesiastici;Importante non specializzata;True;False;Roma;371;41,7300569;12,6596246
IT-RM1670;Biblioteca diocesana;Diocesi di Tivoli;Piazza del Seminario, 1;Enti ecclesiastici;Importante non specializzata;False;False;Roma;372;41,9652795;12,7980956
IT-RM1671;Biblioteca del Liceo ginnasio Augusto;Ministero dell'istruzione, dell'università e della ricerca. Liceo Ginnasio Augusto;Via Gela 14;Presidenza del consiglio dei ministri e ministeri;Scolastica;;;Roma;373;41,8782147;12,5197252
IT-RM1672;Bibliotheca Curiae Societatis Iesu;;Borgo Santo Spirito 8;NON SPECIFICATA;NON SPECIFICATA;;;Roma;374;41,9015409;12,4595242
IT-RM1673;Biblioteca diocesana;Diocesi di Porto-Santa Rufina;Via del Cenacolo, 53;Enti ecclesiastici;Importante non specializzata;True;False;Roma;375;42,0015234;12,3831415
IT-RM1677;Biblioteca della RUFA - Libera  Accademia di Belle Arti ;Libera Accademia di Belle Arti;Via Benaco, 2;Universita' non statali;Istituto di insegnamento superiore;;False;Roma;376;41,9224967;12,5048873
IT-RM1679;Biblioteca Casa delle Traduzioni;Comune di Roma - Istituzione Biblioteche di Roma;Via degli Avignonesi, 32;Comune;Pubblica;;False;Roma;377;41,9028485;12,4866688
IT-RM1680;Biblioteca Guide e scouts d'Europa cattolici;Associazione Italiana Guide e Scouts d'Europa Cattolici;Via Anicia, 10;Enti ecclesiastici;Importante non specializzata;False;False;Roma;378;41,8868744;12,47498
IT-RM1681;Biblioteca della Fondazione Adriano Olivetti;;Via Giuseppe Zanardelli 34;NON SPECIFICATA;NON SPECIFICATA;;True;Roma;379;41,9013699;12,4719729
IT-RM1682;Biblioteca Massimo Pallottino dell''Istituto di Studi sulle Civiltà Italiche e del Mediterraneo Antico -ISCIMA;;Via di Villa Giulia, 24 ;NON SPECIFICATA;NON SPECIFICATA;;;Roma;380;41,9182682;12,4736566
IT-RM1683;Biblioteca delle Figlie di Maria SS. dell'Orto;Figlie di Maria SS. dell'Orto;Via dei Quattro Cantoni, 45;Enti ecclesiastici;Importante non specializzata;True;False;Roma;381;41,8953123;12,4970791
IT-RM1687;Centro Espanol de Estudios Eclesiasticos;;Via Giulia 151;NON SPECIFICATA;NON SPECIFICATA;;;Roma;382;41,8957232;12,4686688
IT-RM1693;Biblioteca del Gruppo Archeologico Latino Colli Albani Bruno Martellotta;Associazione Gruppo archeologico latino Colli Albani Bruno Martellotta;Via A. Pandolfi, 5;NON SPECIFICATA;NON SPECIFICATA;;;Roma;383;41,7865663;12,6735914
IT-RM1695;Biblioteca dell'Associazione Nazionale Perseguitati Politici Italiani Antifascisti - ANPPIA;;Corsia Agonale 10;NON SPECIFICATA;NON SPECIFICATA;;;Roma;384;41,899393;12,4736898
IT-RM1821;Biblioteca della Fondazione Magna Carta ;Fondazione Magna Carta;Via Simeto 64;Accademie, associazioni, fondazioni, istituti, societa' (privati);Pubblica;;False;Roma;385;41,9164693722909;12,4991782650818
